mode,seed,sources,baseline_v,baseline_per_source,O3_v,O3_per_source,O0_v,O0_per_source,A_v,A_per_source,A_dist,A_dist_per_source,A_measures,A_measures_per_source,A_all_found,B_v,B_per_source,B_cleanup_v,B_cleanup_per_source,B_cleanup_dist,B_cleanup_dist_per_source,B_all_clear,B_success,C_v,C_per_source,C_naive_v,C_naive_per_source,C_dist,C_measures,C_candidate,C_resolve_key,C_all_clear,C_success,order_gain_per_source,info_cost_per_source,integration_gap_per_source,total_gap_per_source
3,160049,14,5222.417959267923,373.02985423342307,4045.2400905285476,288.9457207520391,2228.6979580403386,159.1927112885956,1682.0,120.14285714285714,6000.0,428.57142857142856,81,5.785714285714286,True,3880.5365534157227,277.18118238683735,2198.5365534157227,157.03832524398018,10642.682767078612,760.1916262199009,True,True,4872.413339757785,348.02952426841324,4872.413339757785,348.02952426841324,20392.06669878892,122,baseline,true,True,True,25.000329965009833,70.8483418815759,117.98847109824172,213.83714294482746
4,160000,11,9091.261452111055,826.4783138282778,5875.285595054435,534.116872277676,1988.1022085076459,180.73656440978598,6261.770263678715,569.2518421526105,18173.85131839358,1652.1683016721436,442,40.18181818181818,True,8206.111778003884,746.0101616367167,1944.3415143251686,176.75831948410624,9446.70757162584,858.7915974205309,True,True,8679.621163257623,789.0564693870566,9263.376268574817,842.1251153249833,31888.105816288116,381,baseline_rev,mec,True,True,37.421844441221104,43.046307750339935,565.2735972269307,645.7417494184918
4,160001,12,7530.095838413183,627.5079865344319,4821.615000020525,401.80125000171046,1887.2230568096682,157.26858806747234,2983.0829664248554,248.59024720207128,9415.414832124277,784.6179026770232,186,15.5,True,4667.580577051447,388.9650480876206,1684.4976106265917,140.37480088554932,8122.48805313296,676.8740044277466,True,True,7530.095838413183,627.5079865344319,7530.095838413183,627.5079865344319,28340.479192065904,303,baseline,mec,True,True,0.0,238.5429384468113,231.69646002014824,470.2393984669595
4,160002,11,7740.78141041711,703.70740094701,4813.99318308432,437.6357439167563,1856.5191727474705,168.77447024977005,5164.13834176162,469.4671219783291,17200.691708808103,1563.699246255282,291,26.454545454545453,True,6957.315336182481,632.4832123802255,1793.1769944208609,163.01609040189643,8690.884972104304,790.0804520094822,True,True,7740.78141041711,703.70740094701,7952.608639296213,722.9644217542012,28043.907052085546,348,baseline,mec,True,True,0.0,71.2241885667845,463.7087421304555,534.93293069724
4,160003,15,9872.631809082739,658.1754539388493,6730.955641584271,448.73037610561806,2087.487538003715,139.16583586691434,6070.770263678715,404.718017578581,18173.85131839358,1211.5900878929053,410,27.333333333333332,True,7923.4370896759965,528.2291393117331,1852.6668259972812,123.51112173315208,8888.334129986411,592.5556086657608,True,True,9558.666139178033,637.2444092785355,9931.26981712255,662.0846544748366,37788.330695890174,331,source_first,mec,True,True,20.93104466031376,109.0152699668024,389.0633034448188,519.0096180719349
4,160004,11,7325.3413173006375,665.9401197546034,4837.1539896377235,439.7412717852476,1769.0138357008152,160.81943960916502,4873.506419844524,443.046038167684,16227.532099222622,1475.2301908384202,275,25.0,True,6513.789671866811,592.1626974424373,1640.2832520222864,149.11665927475332,7926.41626011144,720.5832963737673,True,True,7325.3413173006375,665.9401197546034,7325.3413173006375,665.9401197546034,26506.706586503187,329,baseline,mec,True,True,0.0,73.77742231216607,431.3432578332723,505.12068014543837
4,160005,15,6419.24901990046,427.94993466003064,4038.17734874148,269.211823249432,2066.7828069584198,137.78552046389464,3076.3468102590464,205.0897873506031,11361.734051295232,757.4489367530155,137,9.133333333333333,True,5116.932551177608,341.1288367451738,2040.5857409185614,136.03904939457075,9827.928704592818,655.1952469728545,True,True,6419.24901990046,427.94993466003064,6419.24901990046,427.94993466003064,25131.245099502295,221,baseline,mec,True,True,0.0,86.8210979148568,203.34331628127921,290.16441419613597
4,160006,11,9558.164137993785,868.9240125448895,5976.660565126104,543.3327786478277,2045.4341039566214,185.9485549051474,5979.13834176162,543.5580310692382,17200.691708808103,1563.699246255282,427,38.81818181818182,True,7830.75564965554,711.8868772414127,1851.61730789392,168.32884617217454,8983.086539469608,816.6442308608734,True,True,9449.35982543953,859.0327114035936,9556.179684897628,868.7436077179663,35271.799127197606,399,baseline_rev,mec,True,True,9.891301141295942,147.14583416218085,525.9383223362653,682.9754576397421
4,160007,10,7479.947324578837,747.9947324578836,5343.489934271709,534.3489934271709,1598.7349415538915,159.87349415538915,5366.13834176162,536.613834176162,17200.691708808103,1720.0691708808104,325,32.5,True,6915.6322974135455,691.5632297413546,1549.4939556519257,154.94939556519256,7497.469778259623,749.7469778259623,True,True,7479.947324578837,747.9947324578836,7479.947324578837,747.9947324578836,26139.73662289419,370,baseline,mec,True,True,0.0,56.431502716529124,531.6897355859653,588.1212383024946
4,160008,10,6969.47468653517,696.947468653517,4736.377187399108,473.63771873991084,1722.1753008043408,172.21753008043407,4884.506419844524,488.45064198445243,16227.532099222622,1622.7532099222622,277,27.7,True,6609.5491547044985,660.9549154704498,1725.0427348599742,172.50427348599743,8375.213674299877,837.5213674299878,True,True,6969.47468653517,696.947468653517,6969.47468653517,696.947468653517,24777.373432675853,329,baseline,mec,True,True,0.0,35.99255318306714,488.7373853900158,524.7299385730829
4,160009,15,9626.493987191898,641.7662658127932,6623.241781380625,441.5494520920417,1955.346559669503,130.3564373113002,5991.770263678715,399.45135091191435,18173.85131839358,1211.5900878929053,397,26.466666666666665,True,7702.000629897868,513.4667086598579,1710.2303662191525,114.0153577479435,8176.151831095769,545.0767887397179,True,True,9496.447256353544,633.0964837569029,9650.778370404094,643.3852246936062,36892.236281767735,350,baseline_rev,mec,True,True,8.66978205589027,119.62977509704506,383.11027134855766,511.409828501493
4,160010,12,6845.072741438297,570.4227284531914,4948.840557060372,412.403379755031,1599.3516661716467,133.2793055143039,4257.242576010333,354.7702146675278,14281.212880051666,1190.1010733376388,237,19.75,True,5771.395644822851,480.9496370685709,1514.1530688125176,126.17942240104314,7270.765344062587,605.8971120052156,True,True,6845.072741438297,570.4227284531914,6845.072741438297,570.4227284531914,24880.363707191493,303,baseline,mec,True,True,0.0,89.47309138462053,347.670331554267,437.14342293888757
4,160011,12,7084.696636845841,590.3913864038201,3965.464029042082,330.45533575350686,1888.9270093943778,157.41058411619815,1798.3743159982243,149.86452633318535,4986.871579991122,415.57263166592685,135,11.25,True,3697.6071017298545,308.13392514415455,1899.2327857316302,158.2693988109692,9196.163928658147,766.3469940548456,True,True,7084.696636845841,590.3913864038201,7084.696636845841,590.3913864038201,26328.483184229204,295,baseline,mec,True,True,0.0,282.2574612596655,150.7233410279564,432.9808022876219
4,160012,16,9456.409630148475,591.0256018842797,6941.438080389544,433.8398800243465,2251.6113835822807,140.72571147389255,5751.13834176162,359.44614636010124,17200.691708808103,1075.0432318005064,389,24.3125,True,7806.500698859546,487.9062936787216,2055.362357097926,128.4601473186204,9876.81178548964,617.3007365931026,True,True,9345.651675514668,584.1032297196667,9555.883085730042,597.2426928581276,36673.25837757332,330,baseline_rev,mec,True,True,6.922372164612966,96.1969360409451,347.1805822048291,450.29989041038715
4,160013,11,6979.8588433599,634.5326221236272,3019.8136991136053,274.52851810123684,1478.6205690811048,134.42005173464588,1218.10894749889,110.73717704535365,3480.5447374944515,316.413157954041,88,8.0,True,2633.553470105809,239.41395182780082,1415.444522606919,128.67677478244718,6802.222613034596,618.383873912236,True,True,6979.8588433599,634.5326221236272,6979.8588433599,634.5326221236272,25744.294216799495,297,baseline,mec,True,True,0.0,395.1186702958264,104.99390009315493,500.11257038898134
4,160014,15,7479.355539624971,498.62370264166475,5479.98564299109,365.332376199406,1808.462359897596,120.56415732650639,4313.874497927429,287.59163319516193,15254.372489637144,1016.9581659758096,214,14.266666666666667,True,6147.170217603292,409.81134784021947,1833.2957196758634,122.21971464505756,8791.478598379317,586.0985732252879,True,True,7479.355539624971,498.62370264166475,7479.355539624971,498.62370264166475,28666.777698124853,280,baseline,mec,True,True,0.0,88.81235480144527,289.24719051371306,378.05954531515835
4,160015,16,10734.145247787988,670.8840779867493,7326.393925037444,457.89962031484026,2078.758092674552,129.9223807921595,5943.13834176162,371.44614636010124,17200.691708808103,1075.0432318005064,421,26.3125,True,8017.812524957274,501.1132828098296,2074.674183195654,129.6671364497284,9973.370915978285,623.3356822486428,True,True,9376.503660609842,586.0314787881151,10120.368720952496,632.523045059531,37237.51830304923,319,baseline_rev,true,True,True,84.85259919863415,84.9181959782855,371.19090201767017,540.9616971945898
4,160016,12,7143.102771216185,595.2585642680154,5054.152331624246,421.17936096868715,1723.4823775527584,143.62353146272986,3924.9787321761423,327.0815610146785,12334.89366088071,1027.9078050733926,246,20.5,True,5517.717810145309,459.8098175121091,1592.7390779691668,132.72825649743058,7663.695389845832,638.6412824871527,True,True,7143.102771216185,595.2585642680154,7143.102771216185,595.2585642680154,25710.51385608093,325,baseline,mec,True,True,0.0,135.4487467559063,316.18628604937925,451.63503280528556
4,160017,13,7347.945815755287,565.2266012119452,5016.312161062846,385.8701662356035,1727.6802555154752,132.8984811934981,3818.610654093238,293.73928108409524,13308.05327046619,1023.6964054204761,196,15.076923076923077,True,5605.671042792106,431.205464830162,1787.0603886988683,137.4661837460668,8610.301943494338,662.3309187303337,True,True,7347.945815755287,565.2266012119452,7347.945815755287,565.2266012119452,28134.729078776432,278,baseline,mec,True,True,0.0,134.02113638178315,298.3069836366639,432.32812001844707
4,160018,16,10328.022616076658,645.5014135047911,7429.325014237526,464.3328133898454,2169.4616573225753,135.59135358266096,6155.770263678715,384.7356414799197,18173.85131839358,1135.8657073995987,424,26.5,True,8028.170496978293,501.7606560611433,1872.4002332995778,117.02501458122362,8962.001166497896,560.1250729061185,True,True,9578.880754341631,598.680047146352,10446.961415511583,652.935088469474,37764.403771708145,334,baseline_rev,true,True,True,46.82136635843915,96.91939108520864,366.16930247848234,509.91005992213013
4,160019,12,6878.826894062313,573.2355745051927,3101.1251159923654,258.42709299936377,1545.4155468349654,128.7846289029138,2014.2178949977801,167.851491249815,5991.089474988903,499.25745624907523,138,11.5,True,3620.844164407129,301.7370137005941,1606.6262694093489,133.88552245077906,7733.1313470467485,644.4276122538957,True,True,6878.826894062313,573.2355745051927,6878.826894062313,573.2355745051927,25779.134470311565,279,baseline,mec,True,True,0.0,271.49856080459864,172.9523847976803,444.450945602279
4,160020,15,7747.876066650629,516.525071110042,5229.629348609969,348.64195657399796,2011.3564921219072,134.09043280812713,3522.9787321761423,234.86524881174282,12334.89366088071,822.326244058714,179,11.933333333333334,True,5507.688628304983,367.17924188699885,1984.7098961288402,132.313993075256,9548.549480644202,636.5699653762802,True,True,7747.876066650629,516.525071110042,7747.876066650629,516.525071110042,30234.380333253164,273,baseline,mec,True,True,0.0,149.34582922304307,233.0888090788717,382.4346383019148
4,160021,10,8733.345093858696,873.3345093858695,5919.955098612748,591.9955098612747,1994.1265213060299,199.412652130603,6087.13834176162,608.713834176162,17200.691708808103,1720.0691708808104,445,44.5,True,7824.733779308942,782.4733779308942,1737.595437547322,173.7595437547322,8437.977187736615,843.7977187736615,True,True,8341.237651938422,834.1237651938421,8733.345093858696,873.3345093858695,30616.1882596921,365,baseline_rev,mec,True,True,39.21074419202741,51.65038726294797,583.0607258002913,673.9218572552666
4,160022,15,7156.580225062551,477.1053483375034,4782.296454417601,318.8197636278401,1936.464028817106,129.0976019211404,2603.4510445077594,173.56340296718398,8442.255222538799,562.81701483592,155,10.333333333333334,True,4384.0697198428925,292.2713146561928,1780.618675335133,118.70791168900887,8528.093376675668,568.5395584450446,True,True,7156.580225062551,477.1053483375034,7156.580225062551,477.1053483375034,27937.90112531276,250,baseline,mec,True,True,0.0,184.8340336813106,163.17371273505245,348.00774641636303
4,160023,14,6483.417250718245,463.10123219416033,3079.739555274162,219.98139680529727,1448.6487301285565,103.47490929489689,1410.9525264984463,100.78232332131759,4484.762632492232,320.34018803515943,87,6.214285714285714,True,3003.546787751018,214.53905626792988,1592.5942612525719,113.75673294661227,7612.9713062628625,543.7836647330616,True,True,6483.417250718245,463.10123219416033,6483.417250718245,463.10123219416033,25237.086253591227,229,baseline,mec,True,True,0.0,248.56217592623048,111.06414697303298,359.62632289926347
4,160024,15,10234.901878734872,682.3267919156582,6782.585948316712,452.1723965544475,1995.0669192318471,133.00446128212315,5907.13834176162,393.809222784108,17200.691708808103,1146.712780587207,415,27.666666666666668,True,7669.852997058231,511.3235331372154,1762.7146552966115,117.51431035310743,8438.573276483057,562.5715517655372,True,True,9740.996119444379,649.399741296292,10234.901878734872,682.3267919156582,37889.98059722186,359,baseline_rev,mec,True,True,32.92705061936625,138.0762081590765,378.31907185509226,549.322330633535
4,160025,13,7191.19093680943,553.1685336007254,4221.793219928281,324.7533246098678,1978.113566435744,152.16258203351876,2687.45104450776,206.72700342367384,8442.255222538799,649.4042478875999,169,13.0,True,4661.55722302557,358.5813248481208,1974.1061785178103,151.85432142444694,9545.530892589057,734.2716071222351,True,True,7191.19093680943,553.1685336007254,7191.19093680943,553.1685336007254,27045.954684047152,287,baseline,mec,True,True,0.0,194.58720875260462,206.418742814602,401.0059515672067
4,160026,13,7010.733171405326,539.2871670311789,5044.143596347512,388.0110458728856,1972.507365741621,151.73133582627855,3890.610654093238,299.27774262255673,13308.05327046619,1023.6964054204761,208,16.0,True,5710.744986006897,439.2880758466844,1820.1343319136595,140.01033322412766,8775.6716595683,675.0516661206384,True,True,7010.733171405326,539.2871670311789,7010.733171405326,539.2871670311789,26123.665857026637,288,baseline,mec,True,True,0.0,99.99909118449453,287.55674002040587,387.5558312049004
4,160027,15,10329.392416489136,688.6261610992757,7212.358487737022,480.82389918246815,2208.5820705125975,147.23880470083984,5896.13834176162,393.07588945077464,17200.691708808103,1146.712780587207,413,27.533333333333335,True,8014.152871057014,534.2768580704676,2118.014529295394,141.20096861969293,10215.072646476976,681.004843098465,True,True,9905.78035842841,660.3853572285607,10303.410800375997,686.8940533583998,38923.90179214204,352,baseline_rev,true,True,True,28.24080387071505,126.1084991580931,387.03805336962773,541.3873563984359
4,160028,13,7194.434171900619,553.4180132231245,4980.996028670333,383.1535406669487,1883.850119848723,144.911547680671,4504.874497927429,346.5288075328791,15254.372489637144,1173.4132684336264,246,18.923076923076923,True,6389.2368225691935,491.4797555822457,1884.3623246417646,144.9509480493665,9096.811623208812,699.7547402468317,True,True,7194.434171900619,553.4180132231245,7194.434171900619,553.4180132231245,26207.17085950311,317,baseline,mec,True,True,0.0,61.938257640878874,346.5682079015747,408.50646554245355
4,160029,16,7490.411027634658,468.15068922716614,5184.2081773802665,324.01301108626666,1940.0682602495065,121.25426626559415,4478.506419844524,279.90665124028277,16227.532099222622,1014.2207562014139,209,13.0625,True,6447.908749986781,402.9942968741738,1969.4023301422567,123.08764563389104,9447.011650711283,590.4382281694552,True,True,7573.645725233494,473.3528578270934,7573.645725233494,473.3528578270934,29278.228626167456,275,baseline,mec,True,True,-5.202168599927234,70.35856095291956,281.7400306085797,346.896422961572
4,160030,16,10912.873947583692,682.0546217239807,7355.901647749692,459.7438529843557,1919.5727435706842,119.97329647316776,6064.770263678715,379.0481414799197,18173.85131839358,1135.8657073995987,409,25.5625,True,8035.449580369029,502.2155987730643,1970.6793166903135,123.1674572931446,9453.396583451573,590.8372864657233,True,True,10095.49086323641,630.9681789522756,10580.606624259952,661.287914016247,39772.454316182055,358,baseline_rev,mec,True,True,51.08644277170515,128.7525801792113,382.24230229989655,562.0813252508129
4,160031,14,7405.351461277331,528.9536758055236,5382.4287868211195,384.4591990586514,2109.1011020735677,150.65007871954055,3744.9787321761423,267.49848086972446,12334.89366088071,881.0638329200508,216,15.428571428571429,True,5589.411047429236,399.2436462449454,1844.4323152530933,131.74516537522095,8872.161576265467,633.7258268761049,True,True,7405.351461277331,528.9536758055236,7405.351461277331,528.9536758055236,27561.757306386648,305,baseline,mec,True,True,0.0,129.71002956057822,248.59356752540484,378.3035970859831
4,160032,10,6848.399221425234,684.8399221425234,3140.7112687923814,314.07112687923814,1374.1592798125464,137.41592798125464,1443.5307369986683,144.35307369986683,3982.653684993342,398.26536849933416,109,10.9,True,2851.026290684776,285.1026290684776,1407.4955536861078,140.74955536861077,6787.477768430539,678.7477768430539,True,True,6848.399221425234,684.8399221425234,6848.399221425234,684.8399221425234,24651.996107126168,313,baseline,mec,True,True,0.0,399.7372930740458,147.68670108722296,547.4239941612688
4,160033,12,8971.178577165889,747.5982147638241,6248.252309005924,520.6876924171603,1975.336819284561,164.61140160704676,5610.506419844524,467.5422016537104,16227.532099222622,1352.2943416018852,398,33.166666666666664,True,7333.797121323811,611.1497601103175,1723.2907014792863,143.6075584566072,8316.453507396429,693.0377922830357,True,True,8800.58474646346,733.3820622052884,9022.008859195654,751.8340715996378,32827.923732317286,368,baseline_rev,true,True,True,14.216152558535669,122.23230209497085,446.5383585032708,582.9868131567773
4,160034,15,7172.589681278892,478.1726454185928,4572.223763032387,304.8149175354925,2031.901856109208,135.46012374061385,3346.3468102590464,223.0897873506031,11361.734051295232,757.4489367530155,182,12.133333333333333,True,5305.629635513316,353.70864236755443,1959.28282525427,130.61885501695133,9421.414126271357,628.0942750847571,True,True,7172.589681278892,478.1726454185928,7344.561034677727,489.63740231184846,27642.948406394455,263,baseline,mec,True,True,0.0,124.4640030510384,218.24851862694055,342.71252167797894
4,160035,15,7776.15793845563,518.4105292303753,5894.586112774815,392.972407518321,2293.1616004460584,152.87744002973722,4484.506419844524,298.96709465630164,16227.532099222622,1081.8354732815083,210,14.0,True,6635.3765386014065,442.35843590676046,2150.870118756882,143.39134125045882,10379.35059378441,691.956706252294,True,True,7776.15793845563,518.4105292303753,7776.15793845563,518.4105292303753,30050.789692278155,284,baseline,mec,True,True,0.0,76.05209332361488,289.4809958770232,365.5330892006381
4,160036,14,9244.467377987437,660.3190984276741,6883.04438261027,491.646027329305,2011.2876920851693,143.6634065775121,5907.13834176162,421.9384529829728,17200.691708808103,1228.620836343436,415,29.642857142857142,True,7933.899199515733,566.7070856796952,2026.7608577541132,144.76863269672236,9783.804288770567,698.8431634836119,True,True,8711.42145837077,622.2443898836265,9433.400990852957,673.814356489497,33502.107291853856,330,baseline_rev,mec,True,True,38.07470854404762,55.53730420393127,423.0436791021831,516.655691850162
4,160037,10,7004.347976937219,700.4347976937219,4286.777319310367,428.67773193103665,1624.0221615763871,162.40221615763872,3381.7148883419513,338.17148883419515,10388.574441709756,1038.8574441709757,220,22.0,True,5048.173463553942,504.81734635539425,1666.458575211991,166.6458575211991,8082.292876059957,808.2292876059958,True,True,7004.347976937219,700.4347976937219,7004.347976937219,700.4347976937219,24946.739884686096,329,baseline,mec,True,True,0.0,195.61745133832764,342.4151301977555,538.0325815360832
4,160038,16,4365.721315928526,272.85758224553285,3625.8827260617195,226.61767037885747,1968.6369353430134,123.03980845893834,1698.7961054980024,106.17475659362515,5488.980527490013,343.0612829681258,102,6.375,True,3660.225609610287,228.76410060064293,1961.4295041122846,122.58934400701779,9407.147520561422,587.9467200350889,True,True,6979.589145701035,436.2243216063147,6979.589145701035,436.2243216063147,27907.945728505176,221,baseline,mec,True,True,-163.36673936078182,207.46022100567174,105.7242921417046,149.8177737865945
4,160039,15,10737.729377357033,715.8486251571355,6858.337955923327,457.22253039488845,2057.133734239977,137.1422489493318,5859.13834176162,390.609222784108,17200.691708808103,1146.712780587207,407,27.133333333333333,True,7613.487683646871,507.56584557645806,1754.3493418852513,116.95662279235009,8396.746709426257,559.7831139617505,True,True,10496.415034294305,699.761002286287,10712.788231849014,714.1858821232676,40762.07517147155,392,baseline_rev,true,True,True,16.087622870848524,192.19515670982892,370.42359662712624,578.7063762078037
4,160040,11,6838.59187628959,621.6901705717809,4199.240469467101,381.7491335879183,1633.9883858747028,148.54439871588207,4728.506419844524,429.8642199858659,16227.532099222622,1475.2301908384202,251,22.818181818181817,True,6282.433117451121,571.1302834046473,1553.9266976065965,141.2660634187815,7494.633488032974,681.3303170939067,True,True,6821.953265858935,620.1775696235395,6821.953265858935,620.1775696235395,24809.766329294678,304,baseline,true,True,True,1.512600948241346,49.04728621889221,422.5858846887653,473.14577185589883
4,160041,11,7157.082858200228,650.6438962000207,4414.287646639799,401.2988769672545,1670.340553491534,151.8491412265031,3382.7148883419513,307.51953530381377,10388.574441709756,944.4158583372505,220,20.0,True,5085.708583550919,462.33714395917445,1702.9936952089674,154.8176086553607,8239.96847604484,749.0880432768037,True,True,7157.082858200228,650.6438962000207,7157.082858200228,650.6438962000207,25625.41429100113,331,baseline,mec,True,True,0.0,188.30675224084627,310.48800273267136,498.7947549735176
4,160042,15,10300.223050027796,686.6815366685198,7179.7279090984875,478.6485272732325,1960.1810255506125,130.6787350367075,6137.770263678715,409.1846842452477,18173.85131839358,1211.5900878929053,421,28.066666666666666,True,7907.9928336073135,527.1995222404876,1770.2225699285982,118.01483799523989,8476.112849642992,565.0741899761995,True,True,9251.582834191024,616.7721889460682,10531.617122397161,702.1078081598108,35427.914170955126,360,baseline_rev,mec,True,True,69.90934772245151,89.57266670558069,396.52078720378006,556.0028016318123
4,160043,13,7141.059026317619,549.312232793663,4277.170067582924,329.01308212176343,1932.5500787641136,148.65769836647027,2652.4510445077594,204.0346957313661,8442.255222538799,649.4042478875999,163,12.538461538461538,True,4625.497522057584,355.80750169673723,1973.0464775498249,151.77280596537113,9540.232387749122,733.8640298268555,True,True,7141.059026317619,549.312232793663,7141.059026317619,549.312232793663,27080.295131588093,278,baseline,mec,True,True,0.0,193.50473109692575,207.149803330267,400.65453442719274
4,160044,12,7621.203546437998,635.1002955364999,4236.1707255345045,353.01422712787536,1743.814289403448,145.31785745028733,3320.0829664248554,276.6735805354046,9415.414832124277,784.6179026770232,242,20.166666666666668,True,5099.748418022602,424.97903483521685,1779.6654515977466,148.30545429981223,8598.327257988733,716.527271499061,True,True,7621.203546437998,635.1002955364999,7621.203546437998,635.1002955364999,27251.017732189994,355,baseline,mec,True,True,0.0,210.12126070128298,279.6611773849295,489.7824380862125
4,160045,11,9503.61372947792,863.9648844979928,6764.06036330529,614.914578482299,2000.7217673297564,181.88379702997784,6251.770263678715,568.3427512435196,18173.85131839358,1652.1683016721436,440,40.0,True,8151.465417889784,741.042310717253,1899.6951542110683,172.69955947373347,9223.475771055339,838.4977973686672,True,True,8713.941606325845,792.1765096659859,9427.662404123104,857.0602185566459,32199.70803162922,376,baseline_rev,mec,True,True,71.78837483200682,51.13419894873286,559.1585136872752,682.0810874680149
4,160046,15,7237.5493507305055,482.50329004870036,4430.832249632402,295.3888166421601,1814.5757273758268,120.97171515838845,2333.819122590664,155.58794150604427,7469.095612953321,497.93970753022137,142,9.466666666666667,True,4179.306767112633,278.6204511408422,1845.4876445219688,123.03250963479792,8852.438222609842,590.1625481739895,True,True,7237.5493507305055,482.50329004870036,7237.5493507305055,482.50329004870036,28702.746753652522,239,baseline,mec,True,True,0.0,203.88283890785817,157.64873598245373,361.53157489031196
4,160047,16,6114.212967462195,382.13831046638717,4598.91822610718,287.43238913169876,2058.5986320892716,128.66241450557948,3198.346810259046,199.89667564119037,11361.734051295232,710.108378205952,157,9.8125,True,5346.887684688056,334.1804802930035,2148.54087442901,134.2838046518131,10342.704372145054,646.4190232590659,True,True,7075.311263158649,442.20695394741557,7075.311263158649,442.20695394741557,27981.556315793245,234,baseline,mec,True,True,-60.0686434810284,108.02647365441209,205.518065787424,253.4758959608077
4,160048,12,8589.092249157397,715.757687429783,5946.2245374804115,495.51871145670094,1796.165032909962,149.6804194091635,5737.506419844524,478.1255349870437,16227.532099222622,1352.2943416018852,419,34.916666666666664,True,7318.609756591799,609.8841463826499,1581.1033367472746,131.7586113956062,7605.516683736376,633.7930569780314,True,True,8216.899380990146,684.7416150825121,8589.092249157397,715.757687429783,30504.49690495071,347,baseline_rev,mec,True,True,31.016072347270892,74.85746869986224,460.2037269734864,566.0772680206195
4,160049,14,7079.771309502983,505.6979506787845,5054.820327732766,361.0585948380547,1624.0271606746483,116.00194004818916,3855.610654093238,275.4007610066598,13308.05327046619,950.5752336047278,202,14.428571428571429,True,5309.167788603737,379.2262706145526,1453.557134510499,103.82550960789278,6917.785672552491,494.12754803946365,True,True,7030.811278106727,502.2008055790519,7030.811278106727,502.2008055790519,26389.056390533624,284,baseline,true,True,True,3.4971450997326037,122.97453496449927,263.22433056636345,389.69601063059537
