family,n_sources,seed,method,success,cleared,virtual_time_s,distance_m,measure_calls,switches,failed_clear,solver_failures,optical_fallbacks,opportunistic_measure_count,opportunistic_direction_count,opportunistic_no_signal_count,legs_selected,became_clear_ready_count,zero_detour_clear_count,clear_ready_count,coverage_move_m,opportunity_move_m,resolver_move_m,clear_move_m,coverage_measure_count,resolver_measure_count,clear_calls
outward,13,123473,G21A,True,13,9036.42654207431,32827.13271037154,411,351,0,0,0,10,7,3,8,0,0,0,10906.072718633824,7002.857346262021,14738.002466296155,180.20017917953737,342,59,13
outward,13,123474,G25OR-S21,True,13,8588.453857688082,30562.269288440362,410,361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
outward,13,123474,G21A,True,13,8559.222550053715,30576.112750268556,405,354,0,0,0,10,7,3,6,1,0,0,12723.623372255577,5185.306692640268,12272.545037051343,394.63764832136803,347,48,13
outward,13,123475,G25OR-S21,True,13,9233.34545869329,34021.72729346649,405,339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
outward,13,123475,G21A,True,13,9406.75581608943,34918.77908044719,405,333,0,0,0,8,4,4,6,0,0,0,12596.421159044035,5312.50890585181,16785.65445486187,224.1945606894733,328,69,13
outward,13,123476,G25OR-S21,True,13,9033.197873680207,33240.98936840101,394,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
outward,13,123476,G21A,True,13,8832.248039433915,32506.240197169558,385,341,0,0,0,11,8,3,7,2,0,0,12016.87302471868,5892.057040177166,13963.112555309068,634.1975769646451,334,40,13
outward,13,123477,G25OR-S21,True,13,9093.12741005165,33355.63705025824,403,342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
outward,13,123477,G21A,True,13,9075.413713341046,33352.068566705224,400,340,0,0,0,10,6,4,7,1,0,0,11730.121180687647,6209.031115524651,14968.190711659638,444.72555883328823,333,57,13
outward,13,123478,G25OR-S21,True,13,9331.635877370101,33703.17938685051,429,381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
outward,13,123478,G21A,True,13,9316.910344587292,33694.55172293647,427,378,0,0,0,7,6,1,5,1,0,0,13900.401614222032,4008.5284506738135,14185.74570162117,1599.8759564194552,375,45,13
outward,13,123479,G25OR-S21,True,13,8846.848696177542,32299.243480887708,395,347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
outward,13,123479,G21A,True,13,8987.177985224767,32970.889926123855,398,338,0,0,0,10,7,3,5,1,0,0,13465.738235834777,4443.191829061068,14809.801483107902,252.15837812010795,333,55,13
outward,14,123480,G25OR-S21,True,14,8705.092221507251,31130.461107536274,409,364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
outward,14,123480,G21A,True,14,8604.292660420051,30936.463302100266,398,357,0,0,0,12,9,3,10,3,0,0,9746.978442920947,8161.951621974898,10090.70782779311,2936.825409411311,345,41,14
outward,14,123481,G25OR-S21,True,14,8801.035318179924,32100.176590899606,392,351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
outward,14,123481,G21A,True,14,8778.696841134943,32103.484205674726,388,348,0,0,0,10,9,1,8,2,0,0,10809.486202904814,7099.443861991031,12937.530810537188,1257.0233302416927,340,38,14
outward,14,123482,G25OR-S21,True,14,9087.55183443659,33272.75917218296,403,348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
outward,14,123482,G21A,True,14,9050.34527081296,33281.72635406481,397,339,0,0,0,9,7,2,4,1,0,0,14383.356115183256,3525.5739497125887,14968.478119734445,404.31816943452213,333,55,14
outward,14,123483,G25OR-S21,True,14,8760.530095322953,32302.650476614755,380,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
outward,14,123483,G21A,True,14,8908.570168752374,33107.85084376186,378,327,0,0,0,9,7,2,6,1,0,0,13114.319951605145,4826.791402476545,14780.769377555713,385.97011212445614,320,49,14
outward,14,123484,G25OR-S21,True,14,8679.484485545132,31567.42242772566,392,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
outward,14,123484,G21A,True,14,8567.171705924473,31125.858529622375,387,337,0,0,0,10,8,2,6,1,0,0,13417.929008797035,4500.935060444488,12832.067187116856,374.92727326399654,330,47,14
outward,14,123485,G25OR-S21,True,14,9101.025651589687,32815.128257948425,422,358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
outward,14,123485,G21A,True,14,9074.6971350982,32763.485675490978,419,357,0,0,0,8,5,3,6,2,0,0,12596.416034346745,5312.5140305491,12363.48777286875,2491.067837726383,352,59,14
outward,14,123486,G25OR-S21,True,14,8310.17322937902,29930.86614689511,386,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
outward,14,123486,G21A,True,14,8259.795588051815,29873.977940259076,379,320,0,0,0,10,9,1,6,2,0,0,13034.326423228269,4926.154017068227,11085.333503667152,828.1639962954268,313,56,14
outward,14,123487,G25OR-S21,True,14,8451.034696760084,30905.173483800434,376,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
outward,14,123487,G21A,True,14,8449.197681359288,30925.988406796452,375,319,0,0,0,9,8,1,8,0,0,0,10809.481078207527,7099.448986688321,12759.79014448011,257.2681974204934,309,57,14
outward,14,123488,G25OR-S21,True,14,9035.704698268413,32913.52349134209,406,353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
outward,14,123488,G21A,True,14,9042.525673483009,32982.628367415076,405,351,0,0,0,10,7,3,8,0,0,0,10809.481078207524,7099.448986688321,14827.244265728405,246.45403679082665,341,54,14
outward,14,123489,G25OR-S21,True,14,9319.777092673014,34133.885463365084,414,353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
outward,14,123489,G21A,True,14,9237.999301944847,33729.99650972423,415,347,0,0,0,7,2,5,5,0,0,0,13948.692167385188,3960.2378975106567,15539.871793155351,281.19465167303497,342,66,14
outward,14,123490,G25OR-S21,True,14,9484.391942219023,34716.95971109512,423,356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
outward,14,123490,G21A,True,14,9790.7545561505,36168.77278075251,427,352,0,0,0,10,5,5,7,0,0,0,11630.507601835108,6278.422463060737,18039.49838409314,220.34433176352104,342,75,14
outward,14,123491,G25OR-S21,True,14,8667.230043048949,31246.15021524476,400,348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
outward,14,123491,G21A,True,14,8846.158076814423,32265.790384072126,396,343,0,0,0,10,7,3,8,3,0,0,11719.673916086445,6237.8305427729065,13220.83206315865,1087.4538620541243,335,51,14
outward,14,123492,G25OR-S21,True,14,9373.212507411625,34536.06253705813,408,356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
outward,14,123492,G21A,True,14,9721.359046919177,36021.79523459592,419,352,0,0,0,9,4,5,7,0,0,0,12354.947894439094,5553.982170456751,17870.998832469937,241.86633723013802,343,67,14
outward,14,123493,G25OR-S21,True,14,8724.624769100614,31483.12384550306,401,353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
outward,14,123493,G21A,True,14,8700.746778715444,31563.73389357721,394,348,0,0,0,12,10,2,8,1,0,0,11253.774965908788,6713.0898273236635,13182.739243552904,414.12985679185476,336,46,14
outward,14,123494,G25OR-S21,True,14,8888.144302849701,32545.721514248515,394,339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
outward,14,123494,G21A,True,14,8887.528674111938,32642.6433705597,391,334,0,0,0,10,6,4,8,1,0,0,11195.07393372414,6706.181704475046,14311.35513651153,430.0325958489848,325,56,14
outward,15,123495,G25OR-S21,True,15,8082.887396800894,28719.43698400448,384,344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
outward,15,123495,G21A,True,15,8057.35898571733,28711.79492858666,380,340,0,0,0,13,11,2,8,0,0,0,10712.890007192036,7196.040057703809,10517.477804134447,285.3870595563676,326,41,15
outward,15,123496,G25OR-S21,True,15,9682.179060513288,35590.895302566445,429,344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
outward,15,123496,G21A,True,15,9627.660463849566,35538.30231924783,422,335,0,0,0,6,5,1,4,1,0,0,14286.77016886506,3622.1598960307856,16679.0640519218,950.3082024301839,334,82,15
outward,15,123497,G25OR-S21,True,15,10338.879174473115,38049.39587236556,458,364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
outward,15,123497,G21A,True,15,10290.234124926248,37996.17062463123,452,356,0,0,0,7,3,4,5,1,0,0,13417.437433277042,4491.492631618807,18605.27479929327,1481.9657604421118,351,94,15
outward,15,123498,G25OR-S21,True,15,8955.228383632379,32936.1419181619,392,333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
outward,15,123498,G21A,True,15,9297.213621653527,34631.06810826765,393,331,0,0,0,9,7,2,7,1,0,0,11727.104082253294,6181.825982642551,16393.688084929836,328.44995844197183,321,63,15
outward,15,123499,G25OR-S21,True,15,8942.664437157848,32978.32218578925,387,337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
outward,15,123499,G21A,True,15,8985.740710186763,33213.70355093382,387,333,0,0,0,8,7,1,5,0,0,0,13465.73823583478,4443.191829061068,15040.350862587093,264.4226234508751,326,53,15
outward,15,123500,G25OR-S21,True,15,9137.273105609262,33841.36552804631,393,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
outward,15,123500,G21A,True,15,9178.074425639197,34310.372128196,384,321,0,0,0,9,7,2,7,2,0,0,11727.104082253294,6181.825982642551,15918.946325136156,482.4957381640015,314,61,15
outward,15,123501,G25OR-S21,True,15,9448.756474877728,35203.78237438862,401,328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
outward,15,123501,G21A,True,15,9280.851061964797,34629.25530982397,392,320,0,0,0,9,5,4,6,2,0,1,12575.798803115107,5360.809423704142,16227.351337561347,465.2957454433763,314,69,15
outward,15,123502,G25OR-S21,True,15,8671.729926945047,31448.649634725225,393,342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
outward,15,123502,G21A,True,15,8928.476686858523,32617.383434292602,398,340,0,0,0,12,8,4,8,1,0,0,10935.835169174863,6915.857401237894,14361.67762872183,404.01323515801414,327,59,15
outward,15,123503,G25OR-S21,True,15,8849.544383790115,32042.72191895059,402,356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
outward,15,123503,G21A,True,15,8838.038559648827,32165.19279824413,396,350,0,0,0,12,11,1,6,1,0,0,12585.386099085232,5360.809708409546,13819.40021348191,399.59677726744303,339,45,15
outward,15,123504,G25OR-S21,True,15,8480.174298856995,31200.87149428499,368,325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
outward,15,123504,G21A,True,15,8380.64522443012,30798.226122150598,364,326,0,0,0,13,12,1,8,3,0,0,10954.367257672648,6954.5628072231975,11667.527134542099,1221.7689227126539,313,38,15
outward,15,123505,G25OR-S21,True,15,9355.90802545222,34459.5401272611,408,349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
outward,15,123505,G21A,True,15,9718.373383070542,36221.86691535271,412,339,0,0,0,7,5,2,5,0,0,0,13514.028504292526,4394.901560603319,18022.548596276796,290.3882541800667,333,72,15
outward,15,123506,G25OR-S21,True,15,9043.59888110545,33612.994405527264,385,321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
outward,15,123506,G21A,True,15,8999.906079614295,33544.530398071474,380,316,0,0,0,12,8,4,8,2,0,0,10810.100504695354,7105.02382507879,13735.53456439554,1893.8715039017898,305,63,15
outward,15,123507,G25OR-S21,True,15,8981.593372469742,33042.96686234872,392,338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
outward,15,123507,G21A,True,15,8952.499272034345,33022.496360171725,388,333,0,0,0,11,8,3,8,1,0,0,10857.781880765262,7051.148184130583,14055.218125094565,1058.3481701813143,322,55,15
outward,15,123508,G25OR-S21,True,15,9202.051999508145,33655.25999754074,409,351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
outward,15,123508,G21A,True,15,9214.03514378689,33725.17571893445,409,349,0,0,0,11,8,3,7,0,0,0,12403.233038199554,5505.697026696291,15539.220349001964,277.02530503664093,338,60,15
outward,15,123509,G25OR-S21,True,15,8579.114347248928,31110.571736244645,390,332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
outward,15,123509,G21A,True,15,9341.931293155387,34974.65646577695,389,327,0,0,0,7,7,0,5,0,0,0,13465.73282643208,4443.197238463765,16798.03676924456,267.6896316365419,322,60,15
outward,16,123510,G25OR-S21,True,16,9494.814279884738,35144.07139942372,409,341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
outward,16,123510,G21A,True,16,9790.845705297586,36399.22852648799,418,341,0,0,0,11,5,6,10,0,0,0,12016.873309424085,5892.05675547176,18272.7805166037,217.51794498844538,328,79,16
outward,16,123511,G25OR-S21,True,16,9566.959865140725,35499.79932570362,409,342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
outward,16,123511,G21A,True,16,9554.762166345145,35498.8108317257,407,340,0,0,0,10,7,3,6,1,0,0,11820.239061323871,5164.844775372409,18097.949723287522,415.7772717418975,330,67,16
outward,16,123512,G25OR-S21,True,16,9108.789569410905,33643.94784705453,395,325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
outward,16,123512,G21A,True,16,9368.849544115523,34849.24772057762,400,319,0,0,0,6,4,2,4,0,0,0,13842.156790213672,3100.8597174732477,17590.545821525062,315.6853913656414,312,82,16
outward,16,123513,G25OR-S21,True,16,8897.50866243099,32697.543312154943,390,328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
outward,16,123513,G21A,True,16,8916.819967031011,32839.099835155066,390,319,0,0,0,8,5,3,7,0,0,0,10519.712420447544,5457.3962241385525,16564.433993210976,297.5571973579936,310,72,16
outward,16,123514,G25OR-S21,True,16,8368.229469530861,30801.147347654285,364,308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
outward,16,123514,G21A,True,16,8588.701896691276,31758.50948345638,370,307,0,0,0,11,8,3,6,3,0,0,10712.890007192038,5264.2186373940585,13583.63490931375,2197.765929556532,297,62,16
outward,16,123515,G25OR-S21,True,16,9344.807584849103,34949.0379242455,391,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
outward,16,123515,G21A,True,16,9950.682612627892,37548.41306313943,409,316,0,0,0,5,3,2,5,2,0,0,13182.814722749334,3760.2017849375898,19235.407876804587,1369.9886786479183,311,93,16
outward,16,123516,G25OR-S21,True,16,9027.501827075303,33597.50913537652,379,333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
outward,16,123516,G21A,True,16,8999.84917839178,33534.245891958875,377,328,0,0,0,10,10,0,8,2,0,0,9841.526214789723,7060.6584746115,15405.393788542384,1226.6674140152682,320,47,16
outward,16,123517,G25OR-S21,True,16,8914.420880934573,32997.10440467284,384,315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
outward,16,123517,G21A,True,16,8903.149919711153,32930.74959855575,385,312,0,0,0,9,6,3,6,0,0,0,11678.803279695558,5264.213227991362,15693.618872864758,294.1142180040697,301,75,16
outward,16,123518,G25OR-S21,True,16,9467.398920108446,35606.99460054225,390,316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
outward,16,123518,G21A,True,16,9431.738970968583,35613.694854842935,384,309,0,0,0,8,6,2,7,1,0,0,11050.958898098945,5892.057609587975,18263.84568675601,406.8326604000067,299,77,16
outward,16,123519,G25OR-S21,True,16,9870.711954774602,36928.559773873014,415,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
outward,16,123519,G21A,True,16,9852.699331357928,36928.496656789655,412,327,0,0,0,7,2,5,6,0,0,0,11862.663556731393,5080.3529509555265,19698.72870222831,286.7514468744266,318,87,16
outward,16,123520,G25OR-S21,True,16,9231.48159788415,33902.40798942074,406,341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
outward,16,123520,G21A,True,16,9434.49382367752,34892.4691183876,408,336,0,0,0,11,8,3,8,1,0,0,11727.093832858713,6181.8362320371325,15625.727667098978,1357.8113863927756,324,73,16
outward,16,123521,G25OR-S21,True,16,10025.272394469843,37481.36197234922,422,339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
outward,16,123521,G21A,True,16,9605.884298308794,35669.42149154397,411,337,0,0,0,6,5,1,4,1,0,0,13417.447682671622,3525.568825015298,17881.047490371846,845.3574934852077,332,73,16
outward,16,123522,G25OR-S21,True,16,8932.281625413383,32866.40812706692,389,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
outward,16,123522,G21A,True,16,9375.792657321716,34858.963286608574,398,334,0,0,0,8,7,1,5,1,0,0,12450.853022059959,4478.535723464069,17472.054985869298,457.51955521524906,326,64,16
outward,16,123523,G25OR-S21,True,16,8826.381107205772,32406.905536028862,386,335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
outward,16,123523,G21A,True,16,8809.639452561043,32413.197262805184,383,332,0,0,0,13,11,2,7,0,0,0,11678.792745595569,6230.137319300276,14266.40425803358,237.86293987575846,316,54,16
outward,16,123524,G25OR-S21,True,16,9335.927148853756,34639.63574426876,400,328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
outward,16,123524,G21A,True,16,9157.647860738232,33973.23930369113,392,323,0,0,0,11,8,3,6,2,0,2,12104.730316002526,4877.8537839213,16711.96870490569,278.6864988616171,312,69,16
mixed,10,123525,G25OR-S21,True,10,7203.438228067082,26482.19114033541,312,297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
mixed,10,123525,G21A,True,10,7699.48493497831,29242.42467489154,305,276,0,0,0,9,6,3,8,0,0,0,12485.279823903693,5423.65024099215,11115.21502810633,218.27958188936464,270,26,10
mixed,10,123526,G25OR-S21,True,10,7832.874330422167,29199.371652110844,327,308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
mixed,10,123526,G21A,True,10,7792.113151926723,29115.565759633624,324,299,0,0,0,9,7,2,8,1,0,0,11796.436011936632,6112.494052959214,10490.559291094003,716.0764036437758,294,21,10
mixed,10,123527,G25OR-S21,True,10,7156.933854888453,26779.66927444227,294,281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
mixed,10,123527,G21A,True,10,7745.052519109236,30000.262595546174,286,265,0,0,0,9,9,0,7,1,0,0,12884.66873744534,5024.261327450508,10540.64075183497,1550.691778815355,261,16,10
mixed,10,123528,G25OR-S21,True,10,6429.0940585961,24260.470292980503,256,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
mixed,10,123528,G21A,True,10,6539.594995639421,25077.9749781971,248,234,0,0,0,10,10,0,7,5,0,0,13096.11710197711,4270.580055874045,4157.731356334567,3553.5464640113782,233,5,10
mixed,10,123529,G25OR-S21,True,10,6803.338587854158,25576.692939270793,274,268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
mixed,10,123529,G21A,True,10,7043.359841505728,26951.799207528653,271,248,0,0,0,10,8,2,6,0,0,0,13238.197915780876,4670.732149114969,8812.034240805227,230.83490182758032,243,18,10
mixed,10,123530,G25OR-S21,True,10,6516.266360835532,23346.33180417766,301,292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
mixed,10,123530,G21A,True,10,6837.306357937174,25106.53178968587,297,281,0,0,0,10,10,0,5,1,0,0,14999.926692722194,2909.003372173655,5763.741131812545,1433.8605929774749,279,8,10
mixed,10,123531,G25OR-S21,True,10,6978.644477061854,26108.222385309273,287,272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
mixed,10,123531,G21A,True,10,7307.303541058243,27756.517705291204,289,261,0,0,0,8,7,1,5,2,0,0,14039.591335877361,3869.3387290184864,9060.92396863694,786.6636717584151,260,21,10
mixed,10,123532,G25OR-S21,True,10,6769.603136207567,25038.015681037843,287,277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
mixed,10,123532,G21A,True,10,7050.418114600679,26572.09057300339,285,261,0,0,0,10,8,2,7,2,0,0,12942.192077984593,4493.410823393853,6877.622937459742,2258.8647341651995,258,17,10
mixed,10,123533,G25OR-S21,True,10,6929.2387461178705,25801.19373058934,288,279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
mixed,10,123533,G21A,True,10,7151.685311806905,27128.426559034528,283,261,0,0,0,10,7,3,8,2,0,0,13407.352838775882,4501.577226119964,6813.821383075727,2405.6751110629557,256,17,10
mixed,10,123534,G25OR-S21,True,10,6860.267888223829,25511.339441119155,287,273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
mixed,10,123534,G21A,True,10,6817.137145381872,25650.685726909363,277,252,0,0,0,9,8,1,5,0,0,0,14368.660533136466,3540.269531759378,7505.048417011392,236.707245002126,249,19,10
mixed,10,123535,G25OR-S21,True,10,6932.821080274767,26469.105401373836,266,259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
mixed,10,123535,G21A,True,10,6893.567921189985,26707.83960594992,253,237,0,0,0,10,10,0,7,3,0,0,12537.62078165345,5371.309283242395,6352.455644577411,2446.4538964766652,234,9,10
mixed,10,123536,G25OR-S21,True,10,7056.022040318559,26795.110201592797,277,262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
mixed,10,123536,G21A,True,10,7279.01087561931,27880.054378096556,280,250,1,0,0,10,6,4,7,2,0,0,13331.859269413699,4547.439642472056,8450.704439915276,1550.051026295525,246,24,11
mixed,10,123537,G25OR-S21,True,10,7160.977051343583,26124.88525671792,316,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
mixed,10,123537,G21A,True,10,7233.293477827132,26836.46738913568,306,286,0,0,0,9,9,0,8,0,0,0,12060.583457373397,5848.346607522453,8671.699664992273,255.8376592475579,280,17,10
mixed,10,123538,G25OR-S21,True,10,6551.281304691167,24126.406523455837,281,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
mixed,10,123538,G21A,True,10,6867.313865175718,25511.569325878576,291,260,0,0,0,9,6,3,6,2,0,0,12949.359876736944,4342.6603356290525,6304.752985267987,1914.7961282445922,258,24,10
mixed,10,123539,G25OR-S21,True,10,6885.865145511821,25714.325727559102,284,273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
mixed,10,123539,G21A,True,10,7190.4293531415615,27372.146765707806,283,251,0,0,0,9,5,4,6,3,0,0,14379.452974658481,3050.431496574167,7816.928207284829,2125.33408719033,250,24,10
mixed,11,123540,G25OR-S21,True,11,6575.682788152674,24663.41394076337,266,258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
mixed,11,123540,G21A,True,11,7424.211008395253,28936.05504197628,268,242,0,0,0,11,8,3,9,4,0,0,11419.282318561493,6168.590212238768,8162.639796405332,3185.5427147706864,236,21,11
mixed,11,123541,G25OR-S21,True,11,7511.859508449689,28844.29754224845,284,268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
mixed,11,123541,G21A,True,11,7531.0676208782215,29225.33810439111,276,251,0,0,0,10,9,1,7,1,0,0,12838.192125220485,5070.737939675362,10257.574691983868,1058.8333475113977,246,20,11
mixed,11,123542,G25OR-S21,True,11,6650.426026830566,25162.130134152823,262,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
mixed,11,123542,G21A,True,11,6710.926870477401,25899.634352387005,249,231,0,0,0,11,10,1,7,3,0,0,12998.639077772801,4910.290987123045,4890.742356880361,3099.9619306107998,226,12,11
mixed,11,123543,G25OR-S21,True,11,6333.2201068862505,24031.10053443125,247,237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
mixed,11,123543,G21A,True,11,7009.356518402612,27461.782592013064,248,222,0,0,0,11,9,2,7,0,0,0,13076.11658324355,4832.813481652295,9317.345065651272,235.5074614659461,215,22,11
mixed,11,123544,G25OR-S21,True,11,7391.460411879348,28437.30205939674,277,264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
mixed,11,123544,G21A,True,11,7280.587941557872,28222.939707789363,267,246,0,0,0,10,9,1,8,4,0,0,11650.294561681854,5275.717199902331,7613.100582784406,3683.8273634207726,243,14,11
mixed,11,123545,G25OR-S21,True,11,7301.512453452338,27217.562267261703,303,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
mixed,11,123545,G21A,True,11,7383.056150991789,27955.28075495895,294,267,0,0,0,11,9,2,8,3,0,0,10791.296599914423,6601.181125727386,7455.757284884843,3107.0457444322974,263,20,11
mixed,11,123546,G25OR-S21,True,11,6991.04737264735,26615.236863236758,271,258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
mixed,11,123546,G21A,True,11,7270.056978883268,28025.28489441634,271,255,0,0,0,11,11,0,8,4,0,0,12637.15898334036,5271.771081555486,6945.1291804630455,3171.225649057451,250,10,11
mixed,11,123547,G25OR-S21,True,11,6834.890754736457,25959.453773682264,266,258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
mixed,11,123547,G21A,True,11,7268.669091858577,28318.345459292883,263,235,0,0,0,11,8,3,6,1,0,0,13979.010158982292,3929.919905913554,8228.19602235157,2181.219372045467,229,23,11
mixed,11,123548,G25OR-S21,True,11,7061.603820410001,26513.01910205,285,279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
mixed,11,123548,G21A,True,11,7199.03972528813,27570.198626440666,275,255,0,0,0,11,9,2,8,1,0,0,12238.161411402418,5167.55959890487,8392.743824860845,1771.7337912725336,247,17,11
mixed,11,123549,G25OR-S21,True,11,7331.576676758416,27497.883383792076,300,277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
mixed,11,123549,G21A,True,11,7270.767892331399,27528.83946165699,290,260,0,0,0,10,8,2,6,4,0,0,13565.581735250234,3801.9614347557076,7951.555658438127,2209.7406332129203,258,22,11
mixed,11,123550,G25OR-S21,True,11,7139.818870566718,26194.094352833592,309,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
mixed,11,123550,G21A,True,11,7043.449080564558,26132.2454028228,296,282,0,0,0,11,11,0,8,3,0,0,11343.343391763663,6565.586673132184,4825.343483162171,3397.971854764779,276,9,11
mixed,11,123551,G25OR-S21,True,11,6796.307504325004,25266.537521625018,283,273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
mixed,11,123551,G21A,True,11,7217.650719893519,27488.253599467604,281,260,0,0,0,11,8,3,9,2,0,0,12264.274352156413,5276.400441054641,9109.947891777007,837.6309144795423,253,17,11
mixed,11,123552,G25OR-S21,True,11,6769.025993032358,25375.129965161796,274,269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
mixed,11,123552,G21A,True,11,7012.554070061181,26662.77035030591,274,255,0,0,0,11,10,1,9,0,0,0,11483.731942251563,6425.198122644287,8536.766449708415,217.0738357016453,246,17,11
mixed,11,123553,G25OR-S21,True,11,6271.223455020103,23956.11727510051,240,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
mixed,11,123553,G21A,True,11,6867.470086383144,27102.350431915722,236,212,0,0,0,11,9,2,5,3,0,0,14500.931934781047,2872.2056845953566,7861.26023790496,1867.9525746343584,209,16,11
mixed,11,123554,G25OR-S21,True,11,7563.021296974609,28820.106484873042,294,274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
mixed,11,123554,G21A,True,11,7435.844734947041,28509.223674735178,285,254,0,0,0,11,8,3,9,1,0,0,11021.167403000483,6656.765825194105,10308.524352217471,522.7660943231192,245,29,11
