seed,mode,variant,kind,sources,cleared,virtual_s,distance_m,measure_calls,switches,failed_clear,clear_calls,visited,opportunistic,wall_s
91006,3,G25O,edge,10,10,4442.917830276632,18019.589151383167,134,119,0,10,7,3,0.003582477569580078
91007,3,G25O,edge,16,16,4859.679760502846,19853.39880251424,139,114,0,16,7,5,0.005970001220703125
91008,3,G25O,edge,10,10,4485.5019838239405,18162.509919119704,136,123,0,10,7,5,0.0033507347106933594
91009,3,G25O,edge,16,16,5230.016197631229,21665.08098815614,140,117,0,16,7,7,0.009772062301635742
91010,3,G25O,edge,10,10,4292.041196307184,17305.20598153592,132,121,0,10,7,5,0.004150390625
91011,3,G25O,edge,14,14,4640.277983719289,18916.38991859645,134,117,0,14,7,6,0.005766153335571289
91012,3,G25O,edge,13,13,4498.842719011159,18204.21359505579,135,118,0,13,7,6,0.004690408706665039
91013,3,G25O,edge,13,13,4831.183357628114,19635.916788140577,143,124,0,13,7,5,0.004804372787475586
91014,3,G25O,edge,12,12,4062.643282455053,15698.216412275267,146,133,0,12,7,4,0.00394749641418457
91015,3,G25O,edge,14,14,4863.795541120373,20018.97770560188,135,115,0,14,7,5,0.005767107009887695
91016,3,G25O,edge,14,14,4722.819512932815,19334.097564664073,134,116,0,14,7,6,0.0050966739654541016
91017,3,G25O,edge,12,12,4678.758377855924,19283.79188927963,130,112,0,12,7,4,0.004342317581176758
91018,3,G25O,edge,10,10,4370.189973677906,17520.94986838953,138,126,0,10,7,4,0.0037839412689208984
91019,3,G25O,edge,12,12,4367.231949714312,17226.15974857156,147,127,0,12,7,3,0.004122257232666016
91020,3,G25O,edge,13,13,4452.154819774948,17680.774098874732,144,131,0,13,7,5,0.004245758056640625
91021,3,G25O,edge,12,12,4429.80178632284,18024.008931614204,130,115,0,12,7,7,0.004071474075317383
91022,3,G25O,edge,14,14,4814.692637132121,19658.4631856606,139,118,0,14,7,6,0.004976511001586914
91023,3,G25O,edge,12,12,4277.193497481746,16845.96748740874,144,128,0,12,7,2,0.0039920806884765625
91024,3,G25O,edge,15,15,4728.347763767857,19421.738818839276,131,114,0,15,7,6,0.005180835723876953
91025,3,G25O,edge,10,10,4450.728182580745,18038.640912903724,134,123,0,10,7,5,0.0033311843872070312
91026,3,G25O,edge,14,14,4715.373645620824,19121.868228104126,140,121,0,14,7,5,0.00488734245300293
91027,3,G25O,edge,16,16,5081.633808803557,20958.169044017784,139,115,0,16,7,4,0.005818367004394531
91028,3,G25O,edge,10,10,4562.024014330295,18585.12007165148,135,120,0,10,7,6,0.0035278797149658203
91029,3,G25O,edge,16,16,4993.990852303408,20449.95426151703,141,119,0,16,7,3,0.00571441650390625
91030,3,G25O,edge,15,15,4824.728655192375,19493.64327596188,145,126,0,15,7,8,0.00659489631652832
91031,3,G25O,edge,13,13,4733.038949658447,19435.194748292226,133,116,0,13,7,5,0.004574775695800781
91032,3,G25O,edge,16,16,4885.065629160005,20230.328145800017,130,109,0,16,7,8,0.0061550140380859375
91033,3,G25O,edge,14,14,5210.349483785189,21736.747418925937,136,113,0,14,7,6,0.0071713924407958984
91034,3,G25O,edge,10,10,4287.382745894421,17016.913729472108,141,129,0,10,7,5,0.0034210681915283203
91035,3,G25O,edge,15,15,4627.841354770069,18739.206773850336,137,120,0,15,7,8,0.005799293518066406
91036,3,G25O,edge,12,12,4394.581719867777,17592.90859933889,139,121,0,12,7,3,0.004456043243408203
91037,3,G25O,edge,15,15,5167.001322486325,21165.006612431644,147,124,0,15,7,5,0.005389690399169922
91038,3,G25O,edge,13,13,4673.756868143291,19078.78434071646,135,118,0,13,7,4,0.004404783248901367
91039,3,G25O,edge,11,11,4585.593851074007,18657.96925537004,136,119,0,11,7,5,0.004511594772338867
91040,3,G25O,edge,12,12,4800.328178992846,19806.640894964225,133,114,0,12,7,3,0.004436016082763672
91041,3,G25O,edge,11,11,4569.240851143709,18636.204255718538,134,117,0,11,7,6,0.003982067108154297
91042,3,G25O,edge,15,15,5063.150667531221,21110.753337656108,131,111,0,15,7,6,0.0056836605072021484
91043,3,G25O,edge,14,14,5015.187610030863,20745.938050154284,136,116,0,14,7,5,0.00528264045715332
91044,3,G25O,edge,12,12,4158.685710402073,16838.428552010362,124,111,0,12,7,6,0.00414276123046875
91045,3,G25O,edge,10,10,4545.695323228344,18483.476616141717,136,119,0,10,7,0,0.0034215450286865234
91046,3,G25O,edge,16,16,4571.067133446032,18855.33566723017,123,105,0,16,7,4,0.00605320930480957
91047,3,G25O,edge,11,11,4587.831148446683,18644.155742233426,137,119,0,11,7,7,0.004189014434814453
91048,3,G25O,edge,16,16,4630.110828329776,19055.554141648885,126,109,0,16,7,5,0.005637407302856445
91049,3,G25O,edge,15,15,4962.543239311173,20287.716196555866,141,125,0,15,7,8,0.006330013275146484
91050,3,G25O,edge,16,16,4742.136219438236,19585.681097191176,127,110,0,16,7,7,0.00590825080871582
91051,3,G25O,edge,16,16,4831.989456969311,19924.947284846552,132,107,0,16,7,4,0.006776094436645508
91052,3,G25O,edge,12,12,4972.175758962491,20230.878794812455,148,126,0,12,7,3,0.006170988082885742
91053,3,G25O,edge,14,14,4857.43774060904,20207.188703045184,128,106,0,14,7,6,0.00818014144897461
91054,3,G25O,edge,13,13,4809.507947714997,19702.539738574993,137,119,0,13,7,6,0.005706310272216797
91055,3,G25O,edge,10,10,4420.827369298689,17904.13684649343,135,115,0,10,7,4,0.0040340423583984375
91056,3,G25O,edge,16,16,5048.442753311112,20737.21376655557,140,121,0,16,7,5,0.0057582855224609375
91057,3,G25O,edge,13,13,4545.137417777167,18115.68708888584,146,127,0,13,7,3,0.004567623138427734
91058,3,G25O,edge,10,10,4889.866194468888,19914.33097234444,146,127,0,10,7,1,0.0035076141357421875
91059,3,G25O,edge,16,16,4715.860833153158,18969.304165765785,143,127,0,16,7,7,0.005572319030761719
91060,3,G25O,edge,14,14,4902.93211815989,19939.660590799464,144,125,0,14,7,5,0.004877328872680664
91061,3,G25O,edge,14,14,4210.914862123066,16649.574310615328,138,121,0,14,7,5,0.007523059844970703
91062,3,G25O,edge,15,15,4772.097055761464,19935.485278807315,121,105,0,15,7,6,0.005505084991455078
91063,3,G25O,edge,10,10,4229.908206912757,16839.54103456378,138,122,0,10,7,2,0.003647327423095703
91064,3,G25O,edge,14,14,4259.0476449883845,16965.23822494192,135,121,0,14,7,6,0.004950046539306641
91065,3,G25O,edge,11,11,4302.829647719246,17394.148238596237,131,114,0,11,7,5,0.004093647003173828
91066,3,G25O,edge,15,15,4973.927060046072,20764.63530023035,128,106,0,15,7,5,0.0055696964263916016
91067,3,G25O,edge,13,13,4964.528319448033,20232.64159724016,146,123,0,13,7,6,0.004925251007080078
91068,3,G25O,edge,14,14,4653.231363590299,18991.156817951498,134,115,0,14,7,6,0.0075299739837646484
91069,3,G25O,edge,15,15,4952.334067212182,20356.670336060914,138,116,0,15,7,6,0.006025791168212891
91070,3,G25O,edge,14,14,4417.576233588882,18102.881167944408,124,107,0,14,7,7,0.005580902099609375
91071,3,G25O,edge,13,13,4699.504707629263,19232.523538146314,134,118,0,13,7,6,0.004805564880371094
91072,3,G25O,edge,12,12,4285.970047413356,17359.85023706678,128,114,0,12,7,6,0.0048253536224365234
91073,3,G25O,edge,10,10,4687.656875051985,18888.284375259922,146,130,0,10,7,3,0.0035686492919921875
91074,3,G25O,edge,11,11,4269.332062331682,17231.660311658412,131,113,0,11,7,4,0.0054454803466796875
91075,3,G25O,edge,14,14,4705.037507802344,19345.18753901172,131,111,0,14,7,5,0.00520777702331543
91076,3,G25O,edge,10,10,4695.8806032725215,19139.403016362612,139,123,0,10,7,4,0.0035283565521240234
91077,3,G25O,edge,11,11,4689.742882414882,18713.71441207441,152,132,0,11,7,5,0.005078792572021484
91078,3,G25O,edge,10,10,4488.860572487765,18254.30286243883,134,118,0,10,7,2,0.003528118133544922
91079,3,G25O,edge,11,11,4812.42701391522,19627.135069576092,142,122,0,11,7,4,0.003941774368286133
91080,3,G25O,edge,14,14,5025.130028717642,20570.65014358822,144,121,0,14,7,6,0.00522160530090332
91081,3,G25O,edge,14,14,4632.198792977123,18995.993964885623,130,113,0,14,7,5,0.005091190338134766
91082,3,G25O,edge,15,15,4940.130192663029,20380.65096331515,135,114,0,15,7,3,0.008133172988891602
91083,3,G25O,edge,10,10,4425.2510030339145,18056.255015169565,130,114,0,10,7,2,0.003637552261352539
91084,3,G25O,edge,15,15,4876.84036050251,20094.20180251256,134,113,0,15,7,9,0.006472349166870117
91085,3,G25O,edge,10,10,4308.17273210134,17520.8636605067,128,114,0,10,7,5,0.003759622573852539
91086,3,G25O,edge,10,10,4322.516737893944,17397.583689469717,135,118,0,10,7,5,0.0037505626678466797
91087,3,G25O,edge,13,13,4434.119045560361,18095.59522780181,128,110,0,13,7,3,0.0046160221099853516
91088,3,G25O,edge,14,14,4594.737920559559,18983.68960279777,124,108,0,14,7,5,0.004834175109863281
91089,3,G25O,edge,11,11,4384.324930018635,17711.624650093174,134,117,0,11,7,3,0.0038466453552246094
91090,3,G25O,edge,10,10,4733.572614874477,19172.863074372377,144,129,0,10,7,5,0.0034682750701904297
91091,3,G25O,edge,12,12,4572.169509123908,18400.84754561954,141,127,0,12,7,6,0.003973722457885742
91092,3,G25O,edge,10,10,4364.451971760824,17432.259858804122,140,128,0,10,7,5,0.004696846008300781
91093,3,G25O,edge,13,13,4639.317890834681,18716.5894541734,141,126,0,13,7,5,0.004587411880493164
91094,3,G25O,edge,11,11,4566.338963839983,18686.69481919991,131,119,0,11,7,6,0.0038895606994628906
91095,3,G25O,edge,16,16,4553.89162751253,18579.45813756266,130,108,0,16,7,4,0.007277250289916992
91096,3,G25O,edge,15,15,4894.467973733316,20232.33986866657,132,113,0,15,7,9,0.006867885589599609
91097,3,G25O,edge,10,10,4492.667817404092,18088.339087020464,140,125,0,10,7,3,0.003351926803588867
91098,3,G25O,edge,11,11,4321.842121162751,17229.210605813754,139,126,0,11,7,6,0.00509333610534668
91099,3,G25O,edge,13,13,4613.043312251091,18715.216561255456,137,120,0,13,7,8,0.0048198699951171875
91000,4,G31,edge,15,15,13255.102646518102,50500.51323259056,530,430,0,15,31,0,0.0071527957916259766
91001,4,G31,edge,11,11,12536.362092828382,45891.81046414197,564,483,0,11,31,0,0.006217479705810547
91002,4,G31,edge,11,11,12189.46737049815,45307.33685249077,526,443,0,11,31,0,0.005891084671020508
91003,4,G31,edge,10,10,11992.421015878794,43582.10507939398,550,476,0,10,31,0,0.0050830841064453125
91004,4,G31,edge,12,12,12482.271169549904,47011.35584774952,519,425,0,12,31,0,0.007265567779541016
91005,4,G31,edge,14,14,12954.840266127778,48489.201330638934,547,452,0,14,31,0,0.007361650466918945
91006,4,G31,edge,10,10,11838.662240590384,44013.31120295192,509,441,0,10,31,0,0.005515336990356445
91007,4,G31,edge,16,16,11974.472802698654,46562.364013493265,447,347,0,16,28,0,0.015585184097290039
91008,4,G31,edge,10,10,11863.909574237437,43769.54787118726,522,450,0,10,31,0,0.007150173187255859
91009,4,G31,edge,16,16,12085.539508313748,45517.69754156877,500,399,1,17,28,0,0.010834455490112305
91010,4,G31,edge,10,10,11919.173125972666,44480.86562986332,507,438,0,10,31,0,0.007002592086791992
91011,4,G31,edge,14,14,12547.338925292495,47311.69462646248,516,435,0,14,31,0,0.008248567581176758
91012,4,G31,edge,13,13,11453.990046759214,44514.95023379604,429,341,0,13,31,0,0.006370067596435547
91013,4,G31,edge,13,13,12386.182676388067,45930.91338194039,538,445,0,13,31,0,0.006684064865112305
91014,4,G31,edge,12,12,11626.525494045958,42467.627470229796,524,453,0,12,31,0,0.005737781524658203
91015,4,G31,edge,14,14,12518.655203067492,48713.27601533747,467,371,0,14,31,0,0.00670313835144043
91016,4,G31,edge,14,14,11891.1243007281,45695.62150364049,460,382,0,14,31,0,0.006608009338378906
91017,4,G31,edge,12,12,12973.782841655311,48718.91420827654,543,455,0,12,31,0,0.006021261215209961
91018,4,G31,edge,10,10,11679.377355169474,44076.886775847386,481,409,0,10,31,0,0.005072116851806641
91019,4,G31,edge,12,12,12044.764127467693,45023.82063733848,511,425,0,12,31,0,0.005940675735473633
91020,4,G31,edge,13,13,12294.249298782148,45041.24649391074,551,466,0,13,31,0,0.007812023162841797
91021,4,G31,edge,12,12,12184.835651992462,44454.17825996234,551,479,0,12,31,0,0.005875825881958008
91022,4,G31,edge,14,14,12873.827988774074,49034.13994387042,514,427,0,14,31,0,0.007231473922729492
91023,4,G31,edge,12,12,11843.977650656572,44619.88825328287,491,405,0,12,31,0,0.005966663360595703
91024,4,G31,edge,15,15,12876.558362493566,49612.79181246784,497,394,0,15,31,0,0.008196353912353516
91025,4,G31,edge,10,10,11708.014758949945,43000.07379474975,521,453,0,10,31,0,0.005141735076904297
91026,4,G31,edge,14,14,12367.52352126258,48092.61760631292,462,369,0,14,31,0,0.006605625152587891
91027,4,G31,edge,16,16,11918.826958846763,45794.13479423379,463,365,0,16,28,0,0.008325576782226562
91028,4,G31,edge,10,10,12583.560806429161,45602.804032145825,583,498,0,10,31,0,0.00608062744140625
91029,4,G31,edge,16,16,12336.46671495671,47612.33357478359,471,379,0,16,30,0,0.007837533950805664
91030,4,G31,edge,15,15,12449.176423394592,47260.88211697305,502,412,0,15,31,0,0.009492635726928711
91031,4,G31,edge,13,13,12668.676917426594,47983.38458713299,517,422,0,13,31,0,0.009357690811157227
91032,4,G31,edge,16,16,12861.78643731317,47563.93218656582,561,464,0,16,30,0,0.008956432342529297
91033,4,G31,edge,14,14,12263.678224566293,46313.39112283148,504,411,0,14,31,0,0.007157802581787109
91034,4,G31,edge,10,10,11826.761675063595,44123.80837531801,503,437,0,10,31,0,0.004845142364501953
91035,4,G31,edge,15,15,11865.481373799723,45922.40686899869,449,361,0,15,31,0,0.006727933883666992
